       139     0.79974    -0.63108     0.76996    -0.68968
       140     0.80581    -0.63483     0.77680    -0.69242
       141     0.81181    -0.63852     0.78357    -0.69509
       142     0.81773    -0.64216     0.79026    -0.69769
       143     0.82359    -0.64573     0.79688    -0.70022
       144     0.82937    -0.64924     0.80341    -0.70267
       145     0.83508    -0.65268     0.80986    -0.70506
       146     0.84071    -0.65606     0.81622    -0.70737
       147     0.84626    -0.65939     0.82250    -0.70962
       148     0.85173    -0.66265     0.82869    -0.71179
       149     0.85713    -0.66586     0.83479    -0.71390
       150     0.86244    -0.66900     0.84080    -0.71596
       151     0.86767    -0.67207     0.84672    -0.71794
       152     0.87282    -0.67509     0.85254    -0.71986
       153     0.87788    -0.67804     0.85827    -0.72171
       154     0.88286    -0.68094     0.86390    -0.72351
